Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Jour_Semaine,Mois,Type_Commande
TXN_1799247,Coffee,3.0,2.0,6.0,Non Spécifié,Non Spécifié,2023-01-25,Wednesday,January,Petite
TXN_5745054,Smoothie,1.0,4.0,4.0,Credit Card,Non Spécifié,2023-01-26,Thursday,January,Petite
TXN_4328090,Non Spécifié,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-18,Tuesday,April,Petite
TXN_3499226,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-09-08,Friday,September,Petite
TXN_1259340,Tea,3.0,1.5,4.5,Digital Wallet,Non Spécifié,2023-02-24,Friday,February,Petite
TXN_3893480,Cookie,3.0,1.0,3.0,Non Spécifié,Non Spécifié,2023-12-24,Sunday,December,Petite
TXN_2614271,Non Spécifié,2.0,4.0,8.0,Digital Wallet,Non Spécifié,2023-08-03,Thursday,August,Petite
TXN_8295765,Cake,4.0,3.0,12.0,Non Spécifié,Takeaway,2023-04-05,Wednesday,April,Grosse
TXN_1324760,Tea,4.0,1.5,6.0,Cash,In-store,2023-01-18,Wednesday,January,Grosse
TXN_8292441,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-09-15,Friday,September,Petite
TXN_6663486,Coffee,3.0,2.0,6.0,Non Spécifié,Non Spécifié,2023-11-02,Thursday,November,Petite
TXN_9423451,Coffee,1.0,2.0,2.0,Non Spécifié,Non Spécifié,2023-10-22,Sunday,October,Petite
TXN_3792125,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-08-25,Friday,August,Grosse
TXN_7021504,Cookie,2.0,1.0,2.0,Non Spécifié,In-store,2023-05-31,Wednesday,May,Petite
TXN_8608811,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-01-05,Thursday,January,Grosse
TXN_4844386,Non Spécifié,5.0,,,Credit Card,In-store,2023-10-28,Saturday,October,Grosse
TXN_4368729,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-06-11,Sunday,June,Petite
TXN_5072156,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-07-24,Monday,July,Petite
TXN_5763520,Non Spécifié,1.0,5.0,5.0,Non Spécifié,Non Spécifié,2023-01-17,Tuesday,January,Petite
TXN_4877933,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-01-12,Thursday,January,Grosse
TXN_8854384,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-08-12,Saturday,August,Grosse
TXN_3308378,Cookie,4.0,1.0,4.0,Digital Wallet,Non Spécifié,2023-04-28,Friday,April,Grosse
TXN_4355766,Cookie,5.0,1.0,5.0,Digital Wallet,Non Spécifié,2023-11-07,Tuesday,November,Grosse
TXN_5644235,Salad,4.0,5.0,20.0,Cash,In-store,2023-03-25,Saturday,March,Grosse
TXN_5331285,Sandwich,3.0,4.0,12.0,Digital Wallet,Non Spécifié,2023-03-12,Sunday,March,Petite
TXN_7620397,Cookie,4.0,1.0,4.0,Non Spécifié,Non Spécifié,2023-12-24,Sunday,December,Grosse
TXN_1214868,Juice,4.0,3.0,12.0,Cash,In-store,2023-07-30,Sunday,July,Grosse
TXN_5117595,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-02-05,Sunday,February,Grosse
TXN_9708144,Smoothie,3.0,4.0,12.0,Cash,Non Spécifié,2023-04-18,Tuesday,April,Petite
TXN_8266689,Non Spécifié,5.0,,,Cash,In-store,2023-12-03,Sunday,December,Grosse
TXN_3589166,Tea,1.0,1.5,1.5,Non Spécifié,Non Spécifié,2023-02-02,Thursday,February,Petite
TXN_3943672,Sandwich,4.0,4.0,16.0,Credit Card,Non Spécifié,2023-10-21,Saturday,October,Grosse
TXN_8988279,Smoothie,2.0,4.0,8.0,Non Spécifié,In-store,2023-08-08,Tuesday,August,Petite
TXN_4269933,Smoothie,2.0,4.0,8.0,Non Spécifié,Takeaway,2023-03-28,Tuesday,March,Petite
TXN_2234460,Tea,2.0,1.5,3.0,Non Spécifié,Takeaway,2023-08-15,Tuesday,August,Petite
TXN_4356564,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-10-05,Thursday,October,Petite
TXN_2223047,Non Spécifié,2.0,2.0,4.0,Non Spécifié,Takeaway,2023-06-14,Wednesday,June,Petite
TXN_9469735,Cake,1.0,3.0,3.0,Non Spécifié,In-store,2023-12-31,Sunday,December,Petite
TXN_6762250,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-06-17,Saturday,June,Petite
TXN_8553273,Juice,5.0,3.0,15.0,Cash,In-store,2023-01-15,Sunday,January,Grosse
TXN_8713971,Tea,1.0,1.5,1.5,Cash,Non Spécifié,2023-08-26,Saturday,August,Petite
TXN_4076575,Smoothie,3.0,4.0,12.0,Non Spécifié,Takeaway,2023-01-18,Wednesday,January,Petite
TXN_2432379,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-10-24,Tuesday,October,Petite
TXN_3187634,Non Spécifié,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-09-01,Friday,September,Grosse
TXN_1961943,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-11-05,Sunday,November,Petite
TXN_5908104,Sandwich,2.0,4.0,8.0,Credit Card,Non Spécifié,2023-05-12,Friday,May,Petite
TXN_1355212,Coffee,2.0,2.0,4.0,Non Spécifié,Non Spécifié,2023-05-25,Thursday,May,Petite
TXN_2155393,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-07-12,Wednesday,July,Petite
TXN_3485938,Non Spécifié,4.0,5.0,20.0,Cash,Takeaway,2023-05-28,Sunday,May,Grosse
TXN_9449037,Coffee,4.0,2.0,8.0,Non Spécifié,Takeaway,2023-04-30,Sunday,April,Grosse
TXN_3114654,Juice,3.0,3.0,9.0,Non Spécifié,In-store,2023-12-01,Friday,December,Petite
TXN_5837801,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-01-25,Wednesday,January,Petite
TXN_1336470,Tea,1.0,1.5,1.5,Cash,Non Spécifié,2023-12-22,Friday,December,Petite
TXN_2544724,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-12-28,Thursday,December,Grosse
TXN_1035504,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-03-30,Thursday,March,Petite
TXN_2576799,Juice,1.0,3.0,3.0,Cash,Non Spécifié,2023-03-12,Sunday,March,Petite
TXN_4659155,Juice,1.0,3.0,3.0,Non Spécifié,Non Spécifié,2023-04-13,Thursday,April,Petite
TXN_9781961,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-12-01,Friday,December,Petite
TXN_5313347,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-12-10,Sunday,December,Petite
TXN_7926510,Salad,4.0,5.0,20.0,Cash,Non Spécifié,2023-10-03,Tuesday,October,Grosse
TXN_3477975,Sandwich,1.0,4.0,4.0,Non Spécifié,Non Spécifié,2023-02-26,Sunday,February,Petite
TXN_6736084,Juice,1.0,3.0,3.0,Non Spécifié,Takeaway,2023-04-19,Wednesday,April,Petite
TXN_5573731,Sandwich,4.0,4.0,16.0,Cash,Non Spécifié,2023-01-15,Sunday,January,Grosse
TXN_2760327,Salad,1.0,5.0,5.0,Non Spécifié,Takeaway,2023-02-16,Thursday,February,Petite
TXN_5540067,Tea,4.0,1.5,6.0,Non Spécifié,Non Spécifié,2023-08-24,Thursday,August,Grosse
TXN_7585599,Cake,1.0,3.0,3.0,Credit Card,Non Spécifié,2023-01-12,Thursday,January,Petite
TXN_6333241,Coffee,1.0,2.0,2.0,Digital Wallet,Non Spécifié,2023-09-15,Friday,September,Petite
TXN_1635631,Cookie,4.0,1.0,4.0,Credit Card,Non Spécifié,2023-07-04,Tuesday,July,Grosse
TXN_8907996,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-02-19,Sunday,February,Grosse
TXN_3206049,Coffee,4.0,2.0,8.0,Non Spécifié,Non Spécifié,2023-03-27,Monday,March,Grosse
TXN_4620647,Coffee,1.0,2.0,2.0,Digital Wallet,Non Spécifié,2023-07-15,Saturday,July,Petite
TXN_5348915,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-09,Sunday,July,Petite
TXN_4036214,Cake,2.0,3.0,6.0,Credit Card,Non Spécifié,2023-10-17,Tuesday,October,Petite
TXN_6323914,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-03-19,Sunday,March,Petite
TXN_7804128,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-02-12,Sunday,February,Grosse
TXN_6228313,Non Spécifié,4.0,3.0,12.0,Non Spécifié,Non Spécifié,2023-01-24,Tuesday,January,Grosse
TXN_2930752,Cake,2.0,3.0,6.0,Credit Card,Non Spécifié,2023-03-04,Saturday,March,Petite
TXN_3477101,Cookie,4.0,1.0,4.0,Non Spécifié,Takeaway,2023-05-02,Tuesday,May,Grosse
TXN_2210265,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-06-14,Wednesday,June,Petite
TXN_5534515,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-02-09,Thursday,February,Petite
TXN_9561380,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-08-11,Friday,August,Petite
TXN_3038078,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-04-06,Thursday,April,Petite
TXN_5652473,Smoothie,4.0,4.0,16.0,Non Spécifié,Non Spécifié,2023-03-19,Sunday,March,Grosse
TXN_5222822,Salad,1.0,5.0,5.0,Non Spécifié,In-store,2023-11-20,Monday,November,Petite
TXN_6238191,Smoothie,4.0,4.0,16.0,Non Spécifié,In-store,2023-10-27,Friday,October,Grosse
TXN_1244593,Salad,5.0,5.0,25.0,Non Spécifié,In-store,2023-04-11,Tuesday,April,Grosse
TXN_9749175,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-09-07,Thursday,September,Petite
TXN_4502314,Cookie,3.0,1.0,3.0,Credit Card,Non Spécifié,2023-06-02,Friday,June,Petite
TXN_3703964,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-09-23,Saturday,September,Petite
TXN_1554195,Smoothie,2.0,4.0,8.0,Digital Wallet,Non Spécifié,2023-10-22,Sunday,October,Petite
TXN_1025152,Cookie,4.0,1.0,4.0,Non Spécifié,Non Spécifié,2023-08-19,Saturday,August,Grosse
TXN_3429942,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-04-24,Monday,April,Petite
TXN_2134660,Non Spécifié,5.0,3.0,15.0,Credit Card,In-store,2023-11-08,Wednesday,November,Grosse
TXN_8944175,Salad,3.0,5.0,15.0,Digital Wallet,Non Spécifié,2023-11-30,Thursday,November,Petite
TXN_4680399,Juice,5.0,3.0,15.0,Digital Wallet,Non Spécifié,2023-04-07,Friday,April,Grosse
TXN_5328065,Cake,5.0,3.0,15.0,Cash,Non Spécifié,2023-09-18,Monday,September,Grosse
TXN_9202496,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-07-19,Wednesday,July,Grosse
TXN_2914953,Cake,2.0,3.0,6.0,Cash,In-store,2023-07-25,Tuesday,July,Petite
TXN_6068148,Cake,3.0,3.0,9.0,Non Spécifié,In-store,2023-08-11,Friday,August,Petite
TXN_1216051,Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-10-28,Saturday,October,Grosse
TXN_3943327,Juice,1.0,3.0,3.0,Non Spécifié,Non Spécifié,2023-05-20,Saturday,May,Petite
TXN_5268025,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-05-19,Friday,May,Grosse
TXN_9952441,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-09-05,Tuesday,September,Petite
TXN_7354271,Cookie,4.0,1.0,4.0,Non Spécifié,In-store,2023-04-12,Wednesday,April,Grosse
TXN_3358494,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-06-22,Thursday,June,Grosse
TXN_2966507,Cookie,3.0,1.0,3.0,Non Spécifié,In-store,2023-04-25,Tuesday,April,Petite
TXN_9752586,Tea,2.0,1.5,3.0,Digital Wallet,Non Spécifié,2023-06-14,Wednesday,June,Petite
TXN_1324968,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-01-05,Thursday,January,Petite
TXN_8424417,Smoothie,2.0,4.0,8.0,Non Spécifié,Takeaway,2023-10-21,Saturday,October,Petite
TXN_3985920,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-03-29,Wednesday,March,Grosse
TXN_7335526,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-06-03,Saturday,June,Grosse
TXN_5989987,Smoothie,4.0,4.0,16.0,Cash,Non Spécifié,2023-08-02,Wednesday,August,Grosse
TXN_8132632,Tea,3.0,1.5,4.5,Non Spécifié,Non Spécifié,2023-07-26,Wednesday,July,Petite
TXN_2408294,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-12-26,Tuesday,December,Grosse
TXN_7380756,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-10-16,Monday,October,Petite
TXN_1145888,Coffee,4.0,2.0,8.0,Non Spécifié,Non Spécifié,2023-01-26,Thursday,January,Grosse
TXN_3845754,Tea,4.0,1.5,6.0,Non Spécifié,Takeaway,2023-11-25,Saturday,November,Grosse
TXN_1315214,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-11-03,Friday,November,Petite
TXN_7602467,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-10-17,Tuesday,October,Petite
TXN_1672708,Salad,4.0,5.0,20.0,Non Spécifié,Non Spécifié,2023-04-04,Tuesday,April,Grosse
TXN_4979250,Tea,3.0,1.5,4.5,Cash,In-store,2023-11-01,Wednesday,November,Petite
TXN_2809397,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-09-13,Wednesday,September,Petite
TXN_8752130,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-10-23,Monday,October,Petite
TXN_7326075,Cookie,1.0,1.0,1.0,Cash,Non Spécifié,2023-06-12,Monday,June,Petite
TXN_9134257,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-05-19,Friday,May,Petite
TXN_9944832,Coffee,3.0,2.0,6.0,Non Spécifié,Non Spécifié,2023-12-25,Monday,December,Petite
TXN_9639317,Cake,3.0,3.0,9.0,Cash,Non Spécifié,2023-12-28,Thursday,December,Petite
TXN_7707761,Tea,3.0,1.5,4.5,Credit Card,Non Spécifié,2023-03-08,Wednesday,March,Petite
TXN_3177517,Non Spécifié,1.0,1.5,1.5,Credit Card,In-store,2023-02-22,Wednesday,February,Petite
TXN_5353855,Non Spécifié,3.0,4.0,12.0,Credit Card,Takeaway,2023-12-24,Sunday,December,Petite
TXN_3106811,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-09-27,Wednesday,September,Petite
TXN_3475342,Juice,3.0,3.0,9.0,Non Spécifié,In-store,2023-04-24,Monday,April,Petite
TXN_8017663,Coffee,2.0,2.0,4.0,Non Spécifié,Non Spécifié,2023-05-18,Thursday,May,Petite
TXN_6309965,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-06-14,Wednesday,June,Grosse
TXN_7146871,Coffee,1.0,2.0,2.0,Non Spécifié,Non Spécifié,2023-09-20,Wednesday,September,Petite
TXN_2661443,Juice,2.0,3.0,6.0,Credit Card,Non Spécifié,2023-06-30,Friday,June,Petite
TXN_6954434,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-02-23,Thursday,February,Petite
TXN_3578712,Tea,5.0,1.5,7.5,Credit Card,Non Spécifié,2023-08-15,Tuesday,August,Grosse
TXN_6131350,Sandwich,2.0,4.0,8.0,Credit Card,Non Spécifié,2023-09-28,Thursday,September,Petite
TXN_9207050,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-07-21,Friday,July,Grosse
TXN_5351656,Tea,1.0,1.5,1.5,Non Spécifié,Takeaway,2023-03-02,Thursday,March,Petite
TXN_8905718,Tea,5.0,1.5,7.5,Non Spécifié,In-store,2023-09-07,Thursday,September,Grosse
TXN_1938148,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-06-07,Wednesday,June,Petite
TXN_2024598,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-01-01,Sunday,January,Petite
TXN_7145872,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-04-15,Saturday,April,Grosse
TXN_8140560,Cake,5.0,3.0,15.0,Non Spécifié,Takeaway,2023-06-29,Thursday,June,Grosse
TXN_6591756,Cookie,5.0,1.0,5.0,Non Spécifié,Non Spécifié,2023-03-09,Thursday,March,Grosse
TXN_9004306,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-05-26,Friday,May,Grosse
TXN_7899686,Non Spécifié,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-09-09,Saturday,September,Petite
TXN_7092761,Salad,4.0,5.0,20.0,Non Spécifié,Non Spécifié,2023-05-11,Thursday,May,Grosse
TXN_6360436,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-09-13,Wednesday,September,Petite
TXN_3295247,Coffee,5.0,2.0,10.0,Digital Wallet,Non Spécifié,2023-08-25,Friday,August,Grosse
TXN_5822344,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-09-27,Wednesday,September,Grosse
TXN_4266069,Coffee,1.0,2.0,2.0,Non Spécifié,Non Spécifié,2023-12-25,Monday,December,Petite
TXN_9470768,Smoothie,5.0,4.0,20.0,Credit Card,Non Spécifié,2023-09-27,Wednesday,September,Grosse
TXN_1540181,Tea,3.0,1.5,4.5,Non Spécifié,Takeaway,2023-08-17,Thursday,August,Petite
TXN_6688020,Salad,5.0,5.0,25.0,Non Spécifié,Non Spécifié,2023-09-05,Tuesday,September,Grosse
TXN_4181147,Coffee,4.0,2.0,8.0,Non Spécifié,Takeaway,2023-02-18,Saturday,February,Grosse
TXN_7211792,Tea,3.0,1.5,4.5,Non Spécifié,Takeaway,2023-11-27,Monday,November,Petite
TXN_6568978,Cake,3.0,3.0,9.0,Digital Wallet,Non Spécifié,2023-03-12,Sunday,March,Petite
TXN_6670607,Juice,5.0,3.0,15.0,Non Spécifié,Takeaway,2023-01-06,Friday,January,Grosse
TXN_9773606,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-12-04,Monday,December,Petite
TXN_9762035,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-08-21,Monday,August,Petite
TXN_4493661,Sandwich,1.0,4.0,4.0,Cash,Non Spécifié,2023-07-08,Saturday,July,Petite
TXN_4617139,Juice,4.0,3.0,12.0,Non Spécifié,Non Spécifié,2023-04-12,Wednesday,April,Grosse
TXN_5339625,Smoothie,5.0,4.0,20.0,Digital Wallet,Non Spécifié,2023-06-29,Thursday,June,Grosse
TXN_9657636,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-07-08,Saturday,July,Petite
TXN_1375992,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-03-23,Thursday,March,Grosse
TXN_2077318,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-08-24,Thursday,August,Petite
TXN_8232653,Salad,5.0,5.0,25.0,Cash,Non Spécifié,2023-04-21,Friday,April,Grosse
TXN_4624436,Sandwich,1.0,4.0,4.0,Non Spécifié,Non Spécifié,2023-05-22,Monday,May,Petite
TXN_6158865,Cookie,1.0,1.0,1.0,Digital Wallet,Non Spécifié,2023-11-27,Monday,November,Petite
TXN_6148337,Cookie,2.0,1.0,2.0,Non Spécifié,In-store,2023-09-27,Wednesday,September,Petite
TXN_9096951,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-06-28,Wednesday,June,Petite
TXN_7080148,Cake,3.0,3.0,9.0,Non Spécifié,Non Spécifié,2023-12-30,Saturday,December,Petite
TXN_4275169,Salad,1.0,5.0,5.0,Non Spécifié,Takeaway,2023-06-27,Tuesday,June,Petite
TXN_9005396,Juice,4.0,3.0,12.0,Cash,Non Spécifié,2023-08-10,Thursday,August,Grosse
TXN_2466036,Coffee,5.0,2.0,10.0,Non Spécifié,Takeaway,2023-08-31,Thursday,August,Grosse
TXN_1533790,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-21,Friday,July,Petite
TXN_7090165,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-08-30,Wednesday,August,Grosse
TXN_9533792,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-09-01,Friday,September,Petite
TXN_4995910,Cake,5.0,3.0,15.0,Non Spécifié,Non Spécifié,2023-03-10,Friday,March,Grosse
TXN_9174916,Coffee,3.0,2.0,6.0,Credit Card,Non Spécifié,2023-06-21,Wednesday,June,Petite
TXN_8121601,Juice,4.0,3.0,12.0,Non Spécifié,In-store,2023-07-02,Sunday,July,Grosse
TXN_5882077,Sandwich,3.0,4.0,12.0,Non Spécifié,Takeaway,2023-03-10,Friday,March,Petite
TXN_3163681,Sandwich,2.0,4.0,8.0,Non Spécifié,Non Spécifié,2023-05-11,Thursday,May,Petite
TXN_2849719,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-06-23,Friday,June,Grosse
TXN_9623460,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-01-17,Tuesday,January,Petite
TXN_3359704,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-07-23,Sunday,July,Petite
TXN_7093219,Smoothie,4.0,4.0,16.0,Credit Card,Non Spécifié,2023-06-06,Tuesday,June,Grosse
TXN_2444408,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-05-11,Thursday,May,Petite
TXN_2475111,Cookie,3.0,1.0,3.0,Non Spécifié,Takeaway,2023-03-31,Friday,March,Petite
TXN_3296152,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-10-20,Friday,October,Petite
TXN_5157855,Salad,1.0,5.0,5.0,Digital Wallet,Non Spécifié,2023-08-18,Friday,August,Petite
TXN_2887411,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-01-16,Monday,January,Petite
TXN_7543369,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-11-18,Saturday,November,Grosse
TXN_9561441,Tea,5.0,1.5,7.5,Cash,In-store,2023-11-11,Saturday,November,Grosse
TXN_5595584,Smoothie,2.0,4.0,8.0,Non Spécifié,In-store,2023-10-19,Thursday,October,Petite
TXN_1158197,Coffee,2.0,2.0,4.0,Non Spécifié,Takeaway,2023-05-21,Sunday,May,Petite
TXN_3633955,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-09-20,Wednesday,September,Grosse
TXN_2761949,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-10-01,Sunday,October,Petite
TXN_4967355,Sandwich,2.0,4.0,8.0,Non Spécifié,In-store,2023-04-25,Tuesday,April,Petite
TXN_8062897,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-10-02,Monday,October,Petite
TXN_4831426,Juice,4.0,3.0,12.0,Credit Card,Non Spécifié,2023-02-27,Monday,February,Grosse
TXN_3995843,Non Spécifié,3.0,4.0,12.0,Non Spécifié,In-store,2023-12-31,Sunday,December,Petite
TXN_4284492,Juice,3.0,3.0,9.0,Non Spécifié,Takeaway,2023-05-30,Tuesday,May,Petite
TXN_9942634,Tea,5.0,1.5,7.5,Non Spécifié,Takeaway,2023-01-17,Tuesday,January,Grosse
TXN_7104682,Cookie,5.0,1.0,5.0,Non Spécifié,Takeaway,2023-08-31,Thursday,August,Grosse
TXN_6866209,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-05-20,Saturday,May,Grosse
TXN_7573801,Cake,2.0,3.0,6.0,Non Spécifié,In-store,2023-12-14,Thursday,December,Petite
TXN_9681880,Coffee,3.0,2.0,6.0,Cash,In-store,2023-03-21,Tuesday,March,Petite
TXN_2559288,Salad,4.0,5.0,20.0,Credit Card,Non Spécifié,2023-12-27,Wednesday,December,Grosse
TXN_9188692,Cake,1.0,3.0,3.0,Credit Card,Non Spécifié,2023-12-01,Friday,December,Petite
TXN_2936975,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-10-05,Thursday,October,Petite
TXN_5027125,Salad,3.0,5.0,15.0,Cash,In-store,2023-07-06,Thursday,July,Petite
TXN_7433758,Cookie,1.0,1.0,1.0,Cash,Non Spécifié,2023-06-09,Friday,June,Petite
TXN_2092288,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-03-30,Thursday,March,Petite
TXN_5701303,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-09-08,Friday,September,Petite
TXN_7323833,Non Spécifié,3.0,4.0,12.0,Credit Card,Non Spécifié,2023-04-09,Sunday,April,Petite
TXN_5161371,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-01-17,Tuesday,January,Petite
TXN_1132566,Cake,3.0,3.0,9.0,Cash,Non Spécifié,2023-02-27,Monday,February,Petite
TXN_3713527,Cookie,4.0,1.0,4.0,Non Spécifié,Takeaway,2023-03-08,Wednesday,March,Grosse
TXN_1719440,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-07-13,Thursday,July,Grosse
TXN_6273703,Tea,2.0,1.5,3.0,Credit Card,Non Spécifié,2023-12-24,Sunday,December,Petite
TXN_2050017,Sandwich,4.0,4.0,16.0,Non Spécifié,Takeaway,2023-03-24,Friday,March,Grosse
TXN_6797827,Sandwich,1.0,4.0,4.0,Credit Card,Non Spécifié,2023-06-16,Friday,June,Petite
TXN_6885626,Cake,5.0,3.0,15.0,Non Spécifié,In-store,2023-08-06,Sunday,August,Grosse
TXN_3729074,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-04-15,Saturday,April,Petite
TXN_7418962,Smoothie,4.0,4.0,16.0,Cash,Non Spécifié,2023-03-07,Tuesday,March,Grosse
TXN_7217537,Salad,3.0,5.0,15.0,Cash,In-store,2023-12-19,Tuesday,December,Petite
TXN_7904970,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-05-23,Tuesday,May,Petite
TXN_8845592,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-11-12,Sunday,November,Grosse
TXN_2402637,Non Spécifié,2.0,4.0,8.0,Non Spécifié,Takeaway,2023-06-18,Sunday,June,Petite
TXN_2081985,Coffee,2.0,2.0,4.0,Digital Wallet,Non Spécifié,2023-03-24,Friday,March,Petite
TXN_5664467,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-11-06,Monday,November,Grosse
TXN_2275523,Tea,4.0,1.5,6.0,Digital Wallet,Non Spécifié,2023-09-02,Saturday,September,Grosse
TXN_7230977,Non Spécifié,5.0,3.0,15.0,Non Spécifié,Takeaway,2023-08-24,Thursday,August,Grosse
TXN_6451747,Salad,4.0,5.0,20.0,Cash,Non Spécifié,2023-05-23,Tuesday,May,Grosse
TXN_2680626,Cake,3.0,3.0,9.0,Cash,In-store,2023-01-08,Sunday,January,Petite
TXN_8668840,Cake,5.0,3.0,15.0,Digital Wallet,Non Spécifié,2023-10-03,Tuesday,October,Grosse
TXN_5390428,Juice,2.0,3.0,6.0,Non Spécifié,In-store,2023-11-25,Saturday,November,Petite
TXN_5009367,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-04-19,Wednesday,April,Petite
TXN_3067854,Cake,1.0,3.0,3.0,Credit Card,Non Spécifié,2023-07-08,Saturday,July,Petite
TXN_6401072,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-07-28,Friday,July,Grosse
TXN_6799966,Tea,4.0,1.5,6.0,Digital Wallet,Non Spécifié,2023-03-03,Friday,March,Grosse
TXN_5080934,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-12-10,Sunday,December,Petite
TXN_8684125,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-03-08,Wednesday,March,Petite
